filename, hole, lint, stain, thread, wash
KakaoTalk_Photo_2023-04-03-14-27-35-012_jpeg_jpg.rf.92ce4e74eaa78309ea35513b3884baa2.jpg, 0, 0, 1, 0, 0
IMG_3812_jpeg_jpg.rf.9316ca773f80031b064db71d5b2df8bc.jpg, 0, 0, 1, 0, 0
81neq5X1POL_jpg.rf.927a7ae99d1665c69de20b2383bc2b33.jpg, 0, 0, 1, 0, 1
37f4410f-f017-4838-a202-58fb8ef6af42_jpg.rf.92e3477c9724b99a9445c59bc4fee55e.jpg, 0, 0, 1, 0, 0
15_jpg.rf.937af3f984a63bf6e77e2561215e011c.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-31-010_jpeg_jpg.rf.93815fe65541b134623c574ef04debbd.jpg, 0, 0, 1, 0, 0
c1r3e1n46_jpg.rf.93c2a73bad99dbf1a35d1b5b3ea427a5.jpg, 1, 0, 1, 0, 0
71CjgosP0fL_jpg.rf.93b417d5f2f76d6d473f155a23d4cdbe.jpg, 1, 0, 0, 0, 0
107_jpg.rf.93bccbd03df4190f5f251c05b1a1a10a.jpg, 0, 0, 1, 0, 0
519USo3aKDL_jpg.rf.93c7514e618256e3db9aa13b55952be0.jpg, 1, 0, 0, 0, 0
81WuJzA7O1L_jpg.rf.93fbaa0a855e6d9bf2e37f04ca3de839.jpg, 1, 0, 0, 0, 0
7193r2px2PL_jpg.rf.945d6263dfb2a4197edc19f6cd8129cc.jpg, 0, 0, 1, 0, 0
C1t-r-KzmJS_jpg.rf.943e2f189b1ce3b0b616ecbccac9f26d.jpg, 1, 0, 0, 0, 0
116_jpg.rf.938d8609abd0e22b80eaa519e50983a9.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-33-021_jpeg_jpg.rf.942cef774c86871be3f7bae18554a771.jpg, 0, 0, 1, 0, 0
81-n1EAIEGL_jpg.rf.949afd8a94266cc374ae2acef9bf1d94.jpg, 0, 0, 1, 1, 0
63_jpg.rf.9467565490a0789f69a2fab382521a1d.jpg, 0, 0, 1, 0, 0
61MEHVuVX0L_jpg.rf.94604f7c8ea49e23b7293ab9997f17de.jpg, 0, 0, 1, 0, 0
c1r3e3n3_jpg.rf.9381e07a2e97e2c5bbbc8dc9ae50f5fa.jpg, 1, 0, 1, 0, 0
69_jpg.rf.95099428f4cdd1a1558ba8eb28bdb311.jpg, 0, 0, 1, 0, 0
71nu1jC-5jL_jpg.rf.94ece25fc9369724f0437abfedea61d4.jpg, 0, 0, 0, 1, 0
c1r3e4n6_jpg.rf.9435abf1704438a95e49dae8db1405fe.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-32-005_jpeg_jpg.rf.94fac0c03a303208992ffe2db3a4bce6.jpg, 0, 0, 1, 0, 0
71kpe4nae6L_jpg.rf.95133b95759a883b76db20a156b99d60.jpg, 1, 0, 0, 0, 0
911Ut2g-wyL_jpg.rf.94f035c8a797117e5c09db480997db2b.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-04-006_jpeg_jpg.rf.9514b71c673688b4eef07dc5db9f492c.jpg, 0, 0, 1, 0, 0
91cJ9Ll-8ML_jpg.rf.9411f87e641f017e5fc9683a17e6f283.jpg, 1, 0, 0, 0, 0
61G-QS9IanL_jpg.rf.93e29efab84ce0f3ae4e9216f023d99b.jpg, 1, 0, 0, 0, 0
61T33z9NFRL_jpg.rf.94da0cfcb4f4f995aa3c80aff42220d3.jpg, 1, 1, 0, 0, 0
93_jpg.rf.93ca1f1a17871958b63cab4ba2091b70.jpg, 0, 0, 1, 0, 0
72_jpg.rf.944df59c179dbbb67d010b67ba2652d1.jpg, 0, 0, 1, 0, 0
D1uuasVI0qS-1-_jpg.rf.943ed142b1c878be5c95c41bce5cd3fb.jpg, 0, 1, 0, 0, 0
91g6wYZYrYL_jpg.rf.9533774a014ad319ec71562593b61c5d.jpg, 0, 0, 0, 1, 0
39_jpg.rf.952e179a4a594e66f83339f717b01425.jpg, 0, 0, 1, 0, 0
818s5gqbtlL_jpg.rf.9597728b9a8b26e3e678f4e228509fa4.jpg, 1, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-36-013_jpeg_jpg.rf.95cd225b68ac67d4f9ca959f15dfdef9.jpg, 0, 0, 1, 0, 0
516swcxKitL_jpg.rf.9597490e9f3e3f81308f53689caa29cc.jpg, 0, 0, 1, 0, 0
61_jpg.rf.958580f0107225b9ff0785b598fb74c2.jpg, 0, 0, 1, 0, 0
86_jpg.rf.95a140885aa2077588d1d993cd4492b0.jpg, 0, 0, 1, 0, 0
57_jpg.rf.958e208f01226485f245ea47174fc00a.jpg, 0, 0, 1, 0, 0
c1r3e1n40_jpg.rf.954e9e5118b683b464cf2c778c6a3faf.jpg, 1, 0, 0, 0, 0
81iaF50fsIL_jpg.rf.953bb1428f405631521ea4692dbf5d91.jpg, 1, 0, 0, 0, 0
IMG_3817_jpeg_jpg.rf.9613e45e6b2c0a8c166509b31552e618.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-06-40-002_jpeg_jpg.rf.964b865c25aeba3aab4d55639526b5f9.jpg, 0, 0, 1, 0, 1
91JkG3PhrqL_jpg.rf.9660f06d7ded7e0aa73aa00f4d79ac21.jpg, 0, 1, 0, 0, 0
615oCLql8KL_jpg.rf.95d0c81c4fa1f9be78b02fcbd854d58a.jpg, 1, 0, 0, 0, 0
716ieMTs17L_jpg.rf.965f7791589ad02cf182f18ce910297d.jpg, 0, 1, 0, 0, 0
c1r1e2n45_jpg.rf.9688322d6dcb549ec2915428368a7e5e.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-05-012_jpeg_jpg.rf.95561ebc2a13b08a834f9e59fbfa33bb.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-35-010_jpeg_jpg.rf.96663684dce258e7168c735384199235.jpg, 0, 0, 1, 0, 0
images-61-_jpeg_jpg.rf.9689b5d99e3e130067cd07d162f7383e.jpg, 1, 0, 0, 0, 0
91nvaYcNcyL_jpg.rf.96466dc7ca6739c7f77dfe2e911432bc.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-27-002_jpeg_jpg.rf.96b5cf2e2914757c90a9548eb11bfa8c.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-37-030_jpeg_jpg.rf.966e352baa324c6442b59fdc154b9fe5.jpg, 0, 0, 1, 0, 0
IMG_3797_jpeg_jpg.rf.96af243469348ecd62ea7fe9dff3a827.jpg, 0, 0, 1, 0, 0
363_jpg.rf.9563a98cadce908bce5d2f6a96178ab3.jpg, 0, 0, 1, 0, 0
124_jpg.rf.964b2b73c77435d87325ed36559ed973.jpg, 0, 0, 0, 0, 1
71_jpg.rf.96832f7706d92f0e0499458ce4d0ed7d.jpg, 0, 0, 1, 0, 0
train_00209_jpg.rf.96b62ab28223adfcf59c6ff294c8a69f.jpg, 1, 0, 0, 0, 0
c1r1e3n4_jpg.rf.967524c9d114855e6d213137f664e281.jpg, 1, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-32-005_jpeg_jpg.rf.97221ac53f846006d670772999b43e40.jpg, 0, 0, 1, 0, 0
617Q9tgXq1L_jpg.rf.97195b158959698cb9c9dd9b6b801dc3.jpg, 0, 1, 0, 1, 0
images-53-_jpeg_jpg.rf.979c4eaf08cf4984dbbaa9be119c91e1.jpg, 1, 0, 0, 0, 1
c1r3e3n45_jpg.rf.976fa3afbf0cd72731a3dfb74873a79d.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-30-007_jpeg_jpg.rf.967914b1006c600feb72e506ba620a36.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-36-018_jpeg_jpg.rf.9740fde89103f58903bac72408623a44.jpg, 0, 0, 1, 0, 0
IMG_1996_JPG_jpg.rf.97231bd05ba09fdbb9e08a2706a7d69d.jpg, 0, 0, 1, 0, 0
916XTTKP5LL_jpg.rf.97b88b5f59e6b40b1fdb8096fef0000f.jpg, 0, 1, 0, 0, 0
91wwR7QswJL_jpg.rf.97bf3afd46b5ccfa8e0bb0dd7e7f73b5.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-34-022_jpeg_jpg.rf.97808f94b0b20ccb84fb49b62d63f419.jpg, 0, 0, 1, 0, 0
76_jpg.rf.97e6abd4d59b51944fb96b2fc810018a.jpg, 0, 0, 1, 0, 0
71yOpSHPFZL_jpg.rf.97da44d4042dc0d37cd4667c94a1d2b3.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-33-019_jpeg_jpg.rf.984eacac8c3e603c279b2e1af4ccc0fa.jpg, 0, 0, 1, 0, 0
819K3f2Y3DL_jpg.rf.9850ce8e1f13eb12bb7cf589c3256d9d.jpg, 0, 0, 0, 1, 0
KakaoTalk_Photo_2023-04-03-17-23-05-015_jpeg_jpg.rf.979a0862ede8e6cd991b65faa53eb738.jpg, 0, 0, 0, 0, 1
KakaoTalk_Photo_2023-04-03-17-06-41-005_jpeg_jpg.rf.98209da980d5ae25c089d2f8cb14facd.jpg, 0, 0, 1, 0, 0
62_jpg.rf.979811112321f00138dfc44166003339.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-06-40-003_jpeg_jpg.rf.98275db9db8301035d7aa2285db827f1.jpg, 0, 0, 1, 0, 0
383_jpg.rf.9823406f93252222f15a579b91688d2d.jpg, 0, 0, 1, 0, 0
105_jpg.rf.98a94f35a5d19711b7916f27260a930f.jpg, 0, 0, 1, 0, 0
71OBSvccq4L-1-_jpg.rf.985c0007f35145896e07a3336f538ee9.jpg, 0, 0, 0, 1, 0
KakaoTalk_Photo_2023-04-03-14-28-32-016_jpeg_jpg.rf.988249515fff60bbb285f839f392991e.jpg, 0, 0, 1, 0, 0
43_jpg.rf.98620bd6089dc098e9060bb38a46db87.jpg, 0, 0, 1, 0, 1
B1QbRYQK4QS_jpg.rf.98d8848495eb48d6ab23006a2bdc6d2a.jpg, 1, 0, 0, 0, 0
119_jpg.rf.983097564096deed2d95d5615ab39703.jpg, 0, 0, 1, 0, 0
13_jpg.rf.992cc633015cd60a1d1704c3dc080b6a.jpg, 0, 0, 1, 0, 0
46_jpg.rf.9907d384bb353982a332af5668e621ee.jpg, 0, 0, 1, 0, 1
IMG_3674_jpeg_jpg.rf.997114360138c12f042603ee3474c7bd.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-05-014_jpeg_jpg.rf.994e682e4c1a653b550ca6a70baf7168.jpg, 0, 0, 1, 0, 0
33_jpg.rf.994613bbcf3f7222113e016eb0be3598.jpg, 0, 0, 1, 0, 0
c1r3e2n8_jpg.rf.9917bd60aa9459091b0873b04243277e.jpg, 0, 0, 1, 0, 0
40_jpg.rf.98b5584a7cdd02acda89c752d4537b20.jpg, 0, 0, 1, 0, 0
images-29-_jpeg_jpg.rf.99cb4eec80b54ec61a59c6e77c5bf43c.jpg, 0, 0, 0, 0, 1
71Ejke6LsiL_jpg.rf.991f6ad5ec0af876a452a4a980c9d0a3.jpg, 1, 0, 0, 0, 0
811nf1uUk0L_jpg.rf.9a306cf42b0d3e5e826c1b1c1cd3206a.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-54-48-008_jpeg_jpg.rf.99e64fc720d8a8c973d295091ec6a073.jpg, 0, 0, 1, 0, 0
IMG_1995_JPG_jpg.rf.99911e8bffff377c6eb04d15ab760846.jpg, 0, 0, 1, 0, 0
38_jpg.rf.996831dca06f30f75ddba32fb039df78.jpg, 0, 0, 1, 0, 0
123_jpg.rf.9975a2f7a16a8052e65e62ad8ac1fdd4.jpg, 0, 0, 1, 0, 0
13_jpg.rf.998d39a8c13764daf3e8e52c33fd75d6.jpg, 0, 0, 1, 0, 0
71oKQvC8kuL_jpg.rf.99b3e4514820337ab0fb27d3265843a7.jpg, 0, 0, 1, 0, 0
c1f00ac4-8af7-4aa3-be68-2f4879e9f738_jpg.rf.99b85d1265b7fb9b0303b9859d845552.jpg, 0, 0, 0, 0, 1
81s4PdejXsL_jpg.rf.9a2b8a8f205687cfe6e5dc53b451c5b8.jpg, 0, 0, 1, 0, 0
91lsA2-ZYFL_jpg.rf.9a2fefe8c8108d215c1ef8aada8f12e7.jpg, 0, 0, 0, 1, 0
images-70-_jpeg_jpg.rf.9a160d3560ec4f9c698dbba935c5eaf9.jpg, 1, 0, 0, 0, 0
IMG_1993_JPG_jpg.rf.99784fcdf5c118c6be9625dd8777cd4d.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-32-011_jpeg_jpg.rf.99d22befd01d11c0b1df017d031de464.jpg, 0, 0, 1, 0, 0
61145Cw6V-L_jpg.rf.9a1ab75b5cca2fad6a62f66354691d7b.jpg, 1, 0, 0, 0, 0
D16Dody0tWS_jpg.rf.9a5d2bc60763634dcd13cfc82282cb8e.jpg, 1, 0, 0, 0, 0
train_00260_jpg.rf.9aa9176bb0c972f61f3dd3c74c237898.jpg, 1, 0, 0, 0, 0
22_jpg.rf.9a9418f99a4cb4357b777479a7e1e668.jpg, 0, 0, 1, 0, 0
115_jpg.rf.99ae45d34940fafc4cfc3a62761c479e.jpg, 0, 0, 1, 0, 0
35_jpg.rf.9a9d2edd8eda8149b50eb6a89f5e38d5.jpg, 0, 0, 1, 0, 0
322_jpg.rf.9a73d07c6fd4bd4b28c3351382aa7118.jpg, 0, 0, 1, 0, 0
IMG_3681_jpeg_jpg.rf.99fdae7b237169babbcc5ecbe637e924.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-28-004_jpeg_jpg.rf.98f07dfeb64db40ef680f02a4bf469e1.jpg, 0, 0, 1, 0, 0
81h2Lr00TBL_jpg.rf.9ab6b9b39de20b97f7c99b188a938b19.jpg, 0, 1, 0, 0, 0
718hFjWUXrL_jpg.rf.9b1e9c69b12ddc3c103d98249ce0369d.jpg, 0, 0, 1, 0, 0
81Ca8b-mNdL_jpg.rf.9b0e9e408e64ed55307b74112d1a4a91.jpg, 1, 0, 0, 0, 0
107_jpg.rf.9b47b436b335351c04607add6fd32b25.jpg, 0, 0, 1, 0, 0
train_00318_jpg.rf.9bbaeb05b70c9342855150efd9b44979.jpg, 1, 0, 0, 0, 0
91oB4TxbloL_jpg.rf.9adb4a349ec7e32391de0a1c68009588.jpg, 0, 0, 0, 0, 1
61ni0ub9fgL_jpg.rf.9ba754664a7bc5a9742255f1de00d891.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-36-018_jpeg_jpg.rf.9b4c667f64a564aa36689fa5820597e6.jpg, 0, 0, 1, 0, 0
f6c4457e-8a9a-48b7-8719-262132467d03_jpg.rf.9b793bffccc40a53d2d8ecb9e43ceecf.jpg, 0, 0, 0, 0, 1
IMG_1995_JPG_jpg.rf.9b2670394c5632f1565ed9e0457dfe7e.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-05-013_jpeg_jpg.rf.9ad158a8a3e6ad83a6c0ba80e74e210e.jpg, 0, 0, 1, 0, 0
c1r1e2n45_jpg.rf.9c2f89221fd9abd1501a0c23f6c71f45.jpg, 0, 0, 1, 0, 0
39_jpg.rf.9b96732d3b17e1e553a3642e3e063fb8.jpg, 0, 0, 1, 0, 0
81msVdj56kL_jpg.rf.9b42cc78ac572d84a6dad9801de50ac6.jpg, 0, 1, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-36-027_jpeg_jpg.rf.9c1b608a8cdbf1044607bdc6ceec8b85.jpg, 0, 0, 0, 0, 1
IMG_3804_jpeg_jpg.rf.9b9719ac85f08ecbe8f23e598edcce48.jpg, 0, 0, 1, 0, 0
25_jpg.rf.9b5ac32d7f6d26076011bc6dac48ae5c.jpg, 0, 0, 1, 0, 0
81Lwz41M9WL_jpg.rf.9bcbccc70f171465b218f5a2c3d60ff1.jpg, 1, 0, 0, 0, 0
13_jpg.rf.9c342171a504db8b9fa1e1813be9d546.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-37-030_jpeg_jpg.rf.9ac68b6d3907bd6b9a928f04729e7805.jpg, 0, 0, 1, 0, 0
71gzylmFekL_jpg.rf.9b57c322f22ba60b8cf0077ec7b7264c.jpg, 1, 0, 0, 0, 0
81NORDjqMDL_jpg.rf.9c114cf985e5ed00a36a0fe0417a5dfc.jpg, 0, 0, 0, 1, 0
KakaoTalk_Photo_2023-04-03-14-28-32-015_jpeg_jpg.rf.9bcb3a7e13cb6a9c6214fe695e049e0f.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-35-010_jpeg_jpg.rf.9c0f7c5164b9b99c7bbe69e81e1c6203.jpg, 0, 0, 1, 0, 0
71Md8GemD5L_jpg.rf.9bf21613cb5661bba776a943e4aacd4a.jpg, 0, 1, 0, 1, 0
61Va7vktx8L_jpg.rf.9c7927cf822cae39a92c7c3a162b8758.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-32-013_jpeg_jpg.rf.9b52129b970ef6904f37a68023c6e349.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-54-47-004_jpeg_jpg.rf.9ca37ca78eb2e6937f3b762ec23d9119.jpg, 0, 0, 1, 0, 0
71bdYOdBMTL_jpg.rf.9d72aa3a6a5af9103fcf0b778f96a620.jpg, 1, 0, 0, 0, 0
64_jpg.rf.9ca765c677d352e6281b13ccd6ced2fe.jpg, 0, 0, 1, 0, 0
41_jpg.rf.9cbd35412b6b583438b23aec98a2a2b5.jpg, 0, 0, 1, 0, 0
82_jpg.rf.9d0ec77f69b278e8ffde3ca26b789c26.jpg, 0, 0, 1, 0, 0
354_jpg.rf.9d387046f1cc22d989362ff0bc965da7.jpg, 0, 0, 1, 0, 0
6_jpg.rf.9d0a1a32189c1c13be4c5b3228737df2.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-32-002_jpeg_jpg.rf.9d6f0bef2de5d4c933c95db61253bd83.jpg, 0, 0, 1, 0, 0
IMG_1995_JPG_jpg.rf.9cca2b1c37801accc392f9c8941d9ebe.jpg, 0, 0, 1, 0, 0
81Q-Js1oML_jpg.rf.9d611b86dc8d8b07b369b25aa8fca448.jpg, 1, 0, 0, 0, 0
14_jpg.rf.9d42e9a1d297548a9bbca3e07a14c4aa.jpg, 0, 0, 1, 0, 0
111_jpg.rf.9d85065137e0ec463d5d4d6a62a5b1f3.jpg, 0, 0, 1, 0, 0
812EuUk1-1L_jpg.rf.9dd3bf192c3298d8b256449b353f66b5.jpg, 1, 0, 0, 0, 0
77_jpg.rf.9d21624791e34add53549aea49ffa76f.jpg, 0, 0, 1, 0, 0
613YX6aNAkL_jpg.rf.9cd0f58d3c5eeec12f2dd89312c573de.jpg, 1, 0, 0, 0, 0
train_00260_jpg.rf.9d3b3aa7be9a0a12da96170761335a6b.jpg, 1, 0, 0, 0, 0
11_jpg.rf.9d9274c047ae1069bff5fab76d7b24e7.jpg, 0, 0, 1, 0, 0
train_00320_jpg.rf.9c9b17d92ccf274e47d0a7c4d52d2540.jpg, 1, 0, 0, 0, 0
81GUlsTVmSL_jpg.rf.9dd54883632e3e5fe715c52b96a2e0a1.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-03-002_jpeg_jpg.rf.9dd600d2bcdadb41c7cc01efa46c674f.jpg, 0, 0, 1, 0, 0
71Ly9QCGrjL_jpg.rf.9db78484d3c05676d9e059b83808eaf3.jpg, 0, 0, 0, 0, 1
KakaoTalk_Photo_2023-04-03-14-54-47-006_jpeg_jpg.rf.9d960f680e353027a1e747eae6a89361.jpg, 0, 0, 1, 0, 0
375_jpg.rf.9c8199ecc05eb303901c5e2a5898feb5.jpg, 0, 0, 1, 0, 0
101_jpg.rf.9d98e998001af6610a545e493153c1e2.jpg, 0, 0, 1, 0, 0
A1Qb8KilgyL_jpg.rf.9dd9a17463b50a8b83b415113b5fa38d.jpg, 1, 0, 0, 0, 0
61G-QS9IanL_jpg.rf.9de09d1111e1211dd47dfb79356eae83.jpg, 1, 0, 0, 0, 0
77_jpg.rf.9dd8218cfc751ebb5370b9103a1fb522.jpg, 0, 0, 1, 0, 0
71nLN-WJ22L_jpg.rf.9e7328877f1078e2ab47f4b016b4d7ad.jpg, 1, 0, 0, 0, 0
c1r3e4n3_jpg.rf.9e2ed0de96a5267c47ba511ab3296dd5.jpg, 0, 0, 1, 0, 0
81MZ8NXbRQL_jpg.rf.9f6a11f7cbf7eea84500d52387dc2758.jpg, 0, 1, 0, 0, 0
64_jpg.rf.9e26e4598be7e0543a600a6eef468fc1.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-28-004_jpeg_jpg.rf.9e26834f7bec8825d4a623779964f369.jpg, 0, 0, 1, 0, 0
IMG_1993_JPG_jpg.rf.9efbba0ca70fed10bd6b60e7a7ec5e77.jpg, 0, 0, 1, 0, 0
81jsO1yzynL_jpg.rf.9e02cdf5b06db296ad749bcc0a40916f.jpg, 0, 0, 1, 0, 0
8_jpg.rf.9d9145b508b8fa19ab080de1e125e331.jpg, 0, 0, 1, 0, 0
train_00323_jpg.rf.9e2360f29a16579d1d2d53d727d2d034.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-31-009_jpeg_jpg.rf.9f6174926fed0ce780e6b3a370fabb0e.jpg, 0, 0, 0, 0, 1
KakaoTalk_Photo_2023-04-03-14-28-33-021_jpeg_jpg.rf.9e88edf1cb9f5af420c9d7c97bc5c32b.jpg, 0, 0, 1, 0, 0
IMG_1996_JPG_jpg.rf.9e9a6cd72480532d9f21b6f6c8384bb3.jpg, 0, 0, 1, 0, 0
71_jpg.rf.9f2627768212e577d2cbb2c9aacefc8b.jpg, 0, 0, 1, 0, 0
d046a3dc-6ef0-402e-8c48-2dd5088d180c_jpg.rf.9eb0537801a525c69b5f9d17fc1195fb.jpg, 0, 0, 0, 0, 1
26_jpg.rf.9f0de30f64463dbe20d08a804116cbd0.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-32-013_jpeg_jpg.rf.9e96501e36944396a4a27a2f690fcdfe.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-31-009_jpeg_jpg.rf.9f2679eb3c6f4d86ea4bcb92a9b1294b.jpg, 0, 0, 0, 0, 1
390_jpg.rf.9fb4477593bd03afffdcc49f67e430cf.jpg, 0, 0, 1, 0, 0
519HsIP1YvL_jpg.rf.9f7d996f249f15bed702e481f89537e6.jpg, 1, 0, 0, 0, 0
e79aa430-3b52-4300-a363-b122402a675b_jpg.rf.9f552bf2f124901f0b47eaba96ccd5d7.jpg, 1, 0, 0, 0, 1
IMG_3797_jpeg_jpg.rf.9eb8760b9a19165aa9e121a0ee06e98e.jpg, 0, 0, 1, 0, 0
68_jpg.rf.9e6b3265e324beac9204456366a1bdee.jpg, 0, 0, 1, 0, 0
81O0az3Pt1L_jpg.rf.9f9e7991ab5e6810a1a866ee76098dc9.jpg, 1, 0, 0, 0, 0
71dn1g0glhL_jpg.rf.9fc5ef3839fe362fb70736c12af4e052.jpg, 1, 0, 0, 0, 0
104_jpg.rf.9fdbe550989e5a61a5035067da74afd6.jpg, 0, 0, 1, 0, 0
81-K8pOB6eL_jpg.rf.a09f6aed202413c3021f0feebe02f1e4.jpg, 1, 0, 0, 0, 0
24_jpg.rf.9ffde48c4290407ad375415640021381.jpg, 0, 0, 1, 0, 0
B1zOEsIjp8S_jpg.rf.a0ca3f2dcb05624b2e4ab9c0d959b487.jpg, 1, 0, 0, 0, 0
KakaoTalk_Photo_2023-04-03-14-28-04-005_jpeg_jpg.rf.9fd5d211961aecadf0869c1b40985ba3.jpg, 0, 0, 1, 0, 0
71CTRn8sdYL_jpg.rf.9f9eb7b1316d49a8530394060449278d.jpg, 1, 0, 0, 0, 0
c1r3e3n46_jpg.rf.9ffb29190e7128921da31a60325dc1ac.jpg, 0, 0, 0, 1, 0
85_jpg.rf.a0c90de89632b064c5839b25ea632729.jpg, 0, 0, 1, 0, 0
71Zd7EUWmNL_jpg.rf.a14bf535036c916f0270c4d82afe4875.jpg, 0, 0, 0, 1, 0
81qHYcK9AdL_jpg.rf.a0041615435a2747cce982ad4ca51a8b.jpg, 1, 0, 0, 1, 0
train_00332_jpg.rf.a04dad398096900f9be9c97460d4dc6a.jpg, 1, 0, 0, 0, 0
IMG_3797_jpeg_jpg.rf.a0e019309f6d92087cd68d80588e1ece.jpg, 0, 0, 1, 0, 0
810wdq5Vs3L-1-_jpg.rf.a1052f1225b784018d91f9e99089b169.jpg, 0, 0, 0, 1, 0
46_jpg.rf.a13b71c20e23b6ebfc7c34f8263f91c2.jpg, 0, 0, 1, 0, 1
IMG_1991_JPG_jpg.rf.a0045cf74df596e3c9d146514aad6f73.jpg, 0, 0, 1, 0, 0
IMG_1991_JPG_jpg.rf.a14de643019d43b33e9df7a361c34fff.jpg, 0, 0, 1, 0, 0
108_jpg.rf.a1351f77bf7211d440855fdfd7ac756b.jpg, 0, 0, 1, 0, 0
810VZklUmjL_jpg.rf.a118b6f5319b77bad7570c08536b30be.jpg, 0, 0, 0, 1, 0
43_jpg.rf.a11393610b9a40a8b5f642ce018b1775.jpg, 0, 0, 1, 0, 1
91lssm9WfLL_jpg.rf.a02a4f6f7e319eb5b359434bdf2deed2.jpg, 0, 0, 0, 1, 0
KakaoTalk_Photo_2023-04-03-14-28-32-015_jpeg_jpg.rf.a149106d4c265ce94dad6e2a90644e11.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-36-017_jpeg_jpg.rf.a1415c46e010af262f68dd45e9581a3e.jpg, 0, 0, 1, 0, 0
71R17QppJSL_jpg.rf.a15b74863937f2fb9265900d76cdb76f.jpg, 0, 1, 0, 0, 1
KakaoTalk_Photo_2023-04-03-14-27-36-015_jpeg_jpg.rf.a13f1f4487d5664e73953976c8e2563e.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-05-012_jpeg_jpg.rf.a0159c6a136596ad7cf2ad2cbd01a017.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-17-23-05-014_jpeg_jpg.rf.a1e2a58815fd139705d65f99b8138943.jpg, 0, 0, 1, 0, 0
c1r1e1n10_jpg.rf.a1b30e6729316a2aac61aa613f3be654.jpg, 1, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-35-011_jpeg_jpg.rf.a27e1f4d1a80c644f165fa88ea5bf7b6.jpg, 0, 0, 1, 0, 0
59_jpg.rf.a1c0dc041570b27ec18c08480789f31f.jpg, 0, 0, 1, 0, 0
105_jpg.rf.a1d4f4a7c86ee144302d03d0b7b092a0.jpg, 0, 0, 1, 0, 0
KakaoTalk_Photo_2023-04-03-14-27-36-016_jpeg_jpg.rf.a2020f80209582cb13c9c2e267cb4a48.jpg, 0, 0, 1, 0, 0
A13N4T18XfL_jpg.rf.a3039ba61d34c6598e4174ae3105390c.jpg, 1, 0, 0, 1, 0
61e9MkUY2VL_jpg.rf.a19c4319ab4dc514b33b0a9e24dc062e.jpg, 0, 0, 1, 0, 0
71DH0la8Y1L_jpg.rf.a25f50ddb93238b4eddd2195adc3042e.jpg, 1, 0, 0, 0, 0
IMG_3809_jpeg_jpg.rf.a18cbbaf39767b3ced3185b3a72e0d2c.jpg, 0, 0, 1, 0, 0
